N,worst(secs),best(secs)
418,8.420000e-005,5.010000e-005
419,5.461000e-004,5.690000e-005
420,1.701700e-003,6.029999e-005
421,7.028000e-004,6.110000e-005
422,7.691000e-004,6.310001e-005
423,1.926000e-004,5.180002e-005
424,7.660000e-005,5.080001e-005
425,3.310000e-004,5.100001e-005
426,3.315000e-004,5.150001e-005
427,3.049000e-004,5.149998e-005
428,9.250001e-005,5.129998e-005
429,1.296000e-004,5.190002e-005
430,1.087000e-004,5.190002e-005
431,1.124000e-004,5.190002e-005
432,1.014000e-004,5.209999e-005
433,1.570000e-004,5.219999e-005
434,6.880000e-005,5.209999e-005
435,1.097000e-004,5.269999e-005
436,5.920001e-005,5.229999e-005
437,2.336000e-004,5.220002e-005
438,1.145000e-004,5.300000e-005
439,1.822000e-004,5.310000e-005
440,7.829999e-005,5.310000e-005
441,1.357000e-004,5.340000e-005
442,9.039999e-005,5.370000e-005
443,1.553000e-004,5.380000e-005
444,6.659998e-005,5.400000e-005
445,1.763000e-004,5.430001e-005
446,7.790001e-005,5.399997e-005
447,1.637000e-004,5.459998e-005
448,1.073000e-004,5.440001e-005
449,1.098000e-004,5.440001e-005
450,7.380001e-005,5.410000e-005
451,1.464000e-004,5.460001e-005
452,8.120001e-005,5.509998e-005
453,1.782000e-004,5.539999e-005
454,1.129000e-004,5.529998e-005
455,1.649000e-004,5.509998e-005
456,9.610000e-005,5.530001e-005
457,1.797000e-004,5.560002e-005
458,7.889999e-005,5.539999e-005
459,9.429999e-005,5.609999e-005
460,9.779999e-005,5.589999e-005
461,1.871000e-004,5.649999e-005
462,9.399999e-005,5.649999e-005
463,3.006000e-004,5.639999e-005
464,1.628000e-004,5.670000e-005
465,1.850000e-004,5.700000e-005
466,2.622000e-004,5.730000e-005
467,4.004000e-004,5.780000e-005
468,1.086400e-003,5.810001e-005
469,8.510001e-005,5.750000e-005
470,7.804000e-004,5.750000e-005
471,2.348000e-004,5.889998e-005
472,1.067000e-004,5.750000e-005
473,1.840000e-004,5.780000e-005
474,1.203000e-004,5.820001e-005
475,1.441000e-004,5.810001e-005
476,4.409000e-004,5.860001e-005
477,8.810000e-005,5.849998e-005
478,1.588000e-004,5.859998e-005
479,1.397000e-004,5.889998e-005
480,2.857000e-004,5.930001e-005
481,7.780001e-005,5.939999e-005
482,2.143000e-004,5.919999e-005
