N,worst(secs),best(secs)
624,8.177000e-004,6.278000e-004
625,8.288000e-004,6.306000e-004
626,8.734000e-004,6.322000e-004
627,1.605100e-003,6.336000e-004
628,8.633000e-004,6.360000e-004
629,1.168000e-003,6.369000e-004
630,8.768000e-004,6.397000e-004
631,8.133000e-004,6.409000e-004
632,8.406000e-004,6.441000e-004
633,9.906000e-004,6.459000e-004
634,9.740000e-004,6.483000e-004
635,7.914000e-004,6.498000e-004
636,7.993000e-004,6.517000e-004
637,8.580000e-004,6.544000e-004
638,8.236000e-004,6.558000e-004
639,9.045000e-004,6.577000e-004
640,8.511000e-004,6.599000e-004
641,8.209000e-004,6.621000e-004
642,9.240000e-004,6.642000e-004
643,9.017000e-004,6.661000e-004
644,3.038400e-003,6.676000e-004
645,1.001500e-003,6.695000e-004
646,8.629000e-004,6.723000e-004
647,9.360000e-004,6.744000e-004
648,8.422000e-004,6.766000e-004
649,8.778000e-004,6.781000e-004
650,8.894000e-004,6.809000e-004
651,1.016800e-003,6.820000e-004
652,9.751000e-004,6.842000e-004
653,8.606000e-004,6.869000e-004
654,8.621000e-004,6.889000e-004
655,9.187000e-004,6.908000e-004
656,8.566000e-004,6.929000e-004
657,8.383000e-004,6.944000e-004
658,8.983000e-004,6.970000e-004
659,8.422000e-004,6.977000e-004
660,8.867000e-004,7.011000e-004
661,9.265000e-004,7.033000e-004
662,8.876000e-004,7.052000e-004
663,8.600000e-004,7.066000e-004
664,8.601000e-004,7.095000e-004
665,8.655000e-004,7.120000e-004
666,8.929000e-004,7.142000e-004
667,9.424000e-004,7.159000e-004
668,9.055000e-004,7.181000e-004
669,9.026000e-004,7.198000e-004
670,8.964000e-004,7.219000e-004
671,1.090600e-003,7.234000e-004
672,8.799000e-004,7.262000e-004
673,8.459000e-004,7.279000e-004
674,9.479000e-004,7.304000e-004
675,1.022700e-003,7.322000e-004
676,8.983000e-004,7.359000e-004
677,9.605000e-004,7.368000e-004
678,1.067100e-003,7.387000e-004
679,9.328000e-004,7.415000e-004
680,9.441000e-004,7.440000e-004
681,9.527000e-004,7.459000e-004
682,9.790000e-004,7.474000e-004
683,9.291000e-004,7.504000e-004
684,1.293800e-003,7.519000e-004
685,9.393000e-004,7.536000e-004
686,9.529000e-004,7.567000e-004
687,1.029500e-003,7.582000e-004
688,9.662000e-004,7.616000e-004
689,9.087000e-004,7.621000e-004
690,9.567000e-004,7.656000e-004
691,9.379000e-004,7.680000e-004
692,9.648000e-004,7.698000e-004
693,9.335000e-004,7.718000e-004
694,1.183900e-003,7.731000e-004
695,1.000700e-003,7.765000e-004
696,9.540000e-004,7.783000e-004
697,1.461000e-003,7.805000e-004
698,9.972000e-004,7.825000e-004
699,9.815000e-004,7.842000e-004
700,1.067300e-003,7.874000e-004
701,9.942000e-004,7.894000e-004
702,9.483000e-004,7.916000e-004
703,9.987000e-004,7.939000e-004
704,1.042500e-003,7.964000e-004
705,1.087000e-003,7.983000e-004
706,1.014400e-003,7.997000e-004
707,1.015200e-003,8.031000e-004
708,9.703000e-004,8.045000e-004
709,1.172400e-003,8.077000e-004
710,1.018500e-003,8.091000e-004
711,1.016100e-003,8.116000e-004
712,9.563000e-004,8.131000e-004
713,9.604000e-004,8.153000e-004
714,1.038900e-003,8.187000e-004
715,1.405600e-003,8.212000e-004
716,1.245200e-003,8.230000e-004
717,1.045500e-003,8.247000e-004
718,1.044200e-003,8.268000e-004
719,9.944000e-004,8.291000e-004
720,1.020900e-003,8.325000e-004
721,1.062400e-003,8.337000e-004
722,1.072700e-003,8.358000e-004
723,1.076300e-003,8.387000e-004
724,1.070800e-003,8.412000e-004
725,1.068900e-003,8.437000e-004
726,1.166600e-003,8.459000e-004
727,9.909000e-004,8.480000e-004
728,1.075100e-003,8.507000e-004
729,1.009200e-003,8.528000e-004
730,1.010900e-003,8.551000e-004
731,1.066000e-003,8.575000e-004
732,1.490100e-003,8.590000e-004
733,1.029800e-003,8.621000e-004
734,1.034400e-003,8.639000e-004
735,1.194600e-003,8.662000e-004
736,1.032900e-003,8.695000e-004
737,1.143200e-003,8.713000e-004
738,1.074400e-003,8.733000e-004
739,1.072600e-003,8.756000e-004
740,1.521100e-003,8.802000e-004
741,1.260500e-003,8.807000e-004
742,1.061200e-003,8.834000e-004
743,1.109300e-003,8.854000e-004
744,1.097000e-003,8.871000e-004
745,1.142100e-003,8.895000e-004
746,1.059300e-003,8.929000e-004
747,1.103700e-003,8.951000e-004
748,1.182200e-003,8.968000e-004
749,1.080000e-003,8.992000e-004
750,1.137000e-003,9.022000e-004
751,1.107600e-003,9.035000e-004
752,1.164900e-003,9.066000e-004
753,1.136100e-003,9.090000e-004
754,1.166500e-003,9.111000e-004
755,1.080200e-003,9.137000e-004
756,1.138500e-003,9.162000e-004
757,1.210200e-003,9.182000e-004
758,1.136200e-003,9.212000e-004
759,1.151200e-003,9.232000e-004
760,1.161400e-003,9.254000e-004
761,1.139400e-003,9.280000e-004
