N,worst(secs),best(secs)
413,5.930001e-005,4.059999e-005
414,1.131000e-004,4.119999e-005
415,9.620000e-005,4.039999e-005
416,5.239999e-005,4.150000e-005
417,1.119000e-004,4.210000e-005
418,6.379999e-005,4.079999e-005
419,7.340001e-005,4.160000e-005
420,8.870001e-005,4.140000e-005
421,5.269999e-005,4.210000e-005
422,1.581000e-004,4.250000e-005
423,8.640002e-005,4.170000e-005
424,2.924000e-004,4.239997e-005
425,9.409999e-005,4.180000e-005
426,7.129999e-005,4.289998e-005
427,1.166000e-004,4.299998e-005
428,8.700002e-005,4.299998e-005
429,1.226000e-004,4.300001e-005
430,1.343000e-004,4.290001e-005
431,5.670000e-005,4.339998e-005
432,3.112000e-004,4.340001e-005
433,6.359999e-005,4.279998e-005
434,1.531000e-004,4.300001e-005
435,7.830001e-005,4.339998e-005
436,9.180000e-005,4.380001e-005
437,1.174000e-004,4.379998e-005
438,5.980002e-005,4.339998e-005
439,1.065000e-004,4.570000e-005
440,1.054000e-004,4.419999e-005
441,1.941000e-004,4.449999e-005
442,1.033000e-004,4.469999e-005
443,1.401000e-004,4.439999e-005
444,1.494000e-004,4.469999e-005
445,9.150000e-005,4.469999e-005
446,1.857000e-004,4.499999e-005
447,9.890000e-005,4.499999e-005
448,1.061000e-004,4.550000e-005
449,1.207000e-004,4.469999e-005
450,1.190000e-004,4.550000e-005
451,1.241000e-004,4.530000e-005
452,1.376000e-004,4.550000e-005
453,1.247000e-004,4.590000e-005
454,1.188000e-004,4.590000e-005
455,1.192000e-004,4.560000e-005
456,8.620002e-005,4.620000e-005
457,1.425000e-004,4.600000e-005
458,9.110000e-005,4.630000e-005
459,9.029999e-005,4.590000e-005
460,1.086000e-004,4.660001e-005
461,8.020000e-005,4.630000e-005
462,8.299999e-005,4.670001e-005
463,1.225000e-004,4.680001e-005
464,1.070000e-004,4.700001e-005
465,1.015000e-004,4.679998e-005
466,1.084000e-004,4.680001e-005
467,1.227000e-004,4.740001e-005
468,6.200001e-005,4.740001e-005
469,1.203000e-004,4.750001e-005
470,1.944000e-004,4.799999e-005
471,1.249000e-004,4.709998e-005
472,8.940001e-005,4.760001e-005
473,8.430000e-005,4.779999e-005
474,1.002000e-004,4.820002e-005
475,1.206000e-004,4.859999e-005
476,1.390000e-004,4.810002e-005
477,8.090000e-005,4.830002e-005
