N,worst(secs),best(secs)
701,1.643500e-003,4.864000e-004
702,2.931300e-003,4.950000e-004
703,2.225500e-003,4.895000e-004
704,1.484700e-003,4.867000e-004
705,1.172000e-003,4.930000e-004
706,2.111100e-003,4.814000e-004
707,2.698800e-003,4.852000e-004
708,2.101300e-003,4.990000e-004
709,1.224000e-003,4.933000e-004
710,1.301400e-003,4.953000e-004
711,1.276700e-003,4.856000e-004
712,1.058800e-003,5.058000e-004
713,9.969000e-004,5.080000e-004
714,1.063700e-003,5.114000e-004
715,1.065600e-003,5.077000e-004
716,9.915000e-004,5.198000e-004
717,9.956000e-004,5.049000e-004
718,1.240900e-003,5.108000e-004
719,7.298000e-004,5.050000e-004
720,7.553000e-004,5.145000e-004
721,7.575000e-004,5.082000e-004
722,7.780000e-004,5.122000e-004
723,7.508000e-004,5.093000e-004
724,7.396000e-004,5.169000e-004
725,8.045000e-004,5.137000e-004
726,8.620000e-004,5.188000e-004
727,8.202000e-004,5.229000e-004
728,7.310000e-004,5.192000e-004
729,8.298000e-004,5.175000e-004
730,1.080500e-003,5.220000e-004
731,7.301000e-004,5.189000e-004
732,8.299000e-004,5.222000e-004
733,8.271000e-004,5.248000e-004
734,8.549000e-004,5.316000e-004
735,1.626100e-003,5.404000e-004
736,7.704000e-004,5.269000e-004
737,7.906000e-004,5.374000e-004
738,8.619000e-004,5.396000e-004
739,7.610000e-004,5.386000e-004
740,8.286000e-004,5.357000e-004
741,7.601000e-004,5.342000e-004
742,1.169200e-003,5.347000e-004
743,9.709000e-004,5.433000e-004
744,8.637000e-004,5.402000e-004
745,7.908000e-004,5.417000e-004
746,9.433000e-004,5.329000e-004
747,7.674000e-004,5.418000e-004
748,7.938000e-004,5.422000e-004
749,8.275000e-004,5.482000e-004
750,8.474000e-004,5.486000e-004
751,8.025000e-004,5.532000e-004
752,8.359000e-004,5.531000e-004
753,7.911000e-004,5.515000e-004
754,8.557000e-004,5.564000e-004
755,8.415000e-004,5.538000e-004
756,8.228000e-004,5.597000e-004
757,8.466000e-004,5.456000e-004
758,8.788000e-004,5.625000e-004
759,1.009400e-003,5.643000e-004
760,9.231000e-004,5.589000e-004
761,7.933000e-004,5.625000e-004
762,7.899000e-004,5.698000e-004
763,8.615000e-004,5.703000e-004
764,9.383000e-004,5.661000e-004
765,8.022000e-004,5.723000e-004
766,8.470000e-004,5.702000e-004
767,1.300900e-003,5.636000e-004
768,8.935000e-004,5.769000e-004
769,8.707000e-004,5.730000e-004
770,8.170000e-004,5.810000e-004
771,8.469000e-004,5.791000e-004
772,8.563000e-004,5.847000e-004
773,1.017700e-003,5.761000e-004
774,9.520000e-004,5.894000e-004
775,8.916000e-004,5.737000e-004
