N,worst(secs),best(secs)
244,1.807000e-004,5.020000e-005
245,1.292000e-004,5.179999e-005
246,1.362000e-004,5.179999e-005
247,1.009000e-004,5.180002e-005
248,8.100001e-005,5.050001e-005
249,1.010000e-004,5.180002e-005
250,1.240000e-004,5.060001e-005
251,1.355000e-004,5.390000e-005
252,1.584000e-004,5.209999e-005
253,9.600000e-005,5.160001e-005
254,1.555000e-004,5.520001e-005
255,1.212000e-004,5.539999e-005
256,1.518000e-004,5.540001e-005
257,1.283000e-004,5.540001e-005
258,1.338000e-004,5.740000e-005
259,1.461000e-004,5.619999e-005
260,1.311000e-004,5.300000e-005
261,1.597000e-004,5.920001e-005
262,1.331000e-004,5.859998e-005
263,1.646000e-004,5.870001e-005
264,1.831000e-004,5.819998e-005
265,1.007000e-004,6.130000e-005
266,1.544000e-004,6.029999e-005
267,1.538000e-004,6.009999e-005
268,1.390000e-004,5.559999e-005
269,9.650001e-005,5.989999e-005
270,1.572000e-004,6.140000e-005
271,8.679999e-005,6.019999e-005
272,1.206000e-004,6.220001e-005
273,1.224000e-004,6.210001e-005
274,2.273000e-004,6.539997e-005
275,3.806000e-004,6.309999e-005
276,2.464000e-004,6.650001e-005
277,1.843000e-004,6.339999e-005
278,5.037000e-004,6.490000e-005
279,3.226000e-004,6.470000e-005
280,2.572000e-004,6.550000e-005
281,2.735000e-004,6.460000e-005
282,1.642000e-004,6.880000e-005
283,1.650000e-004,6.730002e-005
284,3.152000e-004,6.769999e-005
285,1.175000e-004,6.910000e-005
286,1.879000e-004,6.850000e-005
287,1.813000e-004,6.959998e-005
288,1.533000e-004,6.939998e-005
289,2.189000e-004,6.999998e-005
290,4.901000e-004,7.240000e-005
291,1.548000e-004,7.189999e-005
292,1.861000e-004,7.230000e-005
293,1.598000e-004,7.189999e-005
294,5.946000e-004,7.459999e-005
295,1.454000e-004,7.189999e-005
296,1.093000e-004,7.220000e-005
297,1.143000e-004,7.290000e-005
298,2.624000e-004,6.969998e-005
299,1.070000e-004,7.570002e-005
300,2.159000e-004,7.389998e-005
301,3.568000e-004,7.630003e-005
302,1.790000e-004,7.640000e-005
303,2.209000e-004,7.479999e-005
304,1.378000e-004,7.900002e-005
305,1.392000e-004,7.929999e-005
306,2.184000e-004,7.800001e-005
307,2.226000e-004,7.670000e-005
308,1.553000e-004,7.949999e-005
309,6.431000e-004,8.440000e-005
310,4.174000e-004,8.410000e-005
311,3.728000e-004,8.420000e-005
312,1.246800e-003,8.289999e-005
313,3.314000e-004,8.499998e-005
314,5.947000e-004,8.449997e-005
315,3.816000e-004,8.540001e-005
316,2.595000e-004,1.045000e-004
317,4.984000e-004,8.670002e-005
318,3.078000e-004,8.810000e-005
319,3.152000e-004,8.630002e-005
320,4.882000e-004,9.079999e-005
321,3.736000e-004,8.989999e-005
322,4.344000e-004,8.810000e-005
323,3.011900e-003,9.099999e-005
324,3.823000e-004,8.669999e-005
325,3.656000e-004,9.059999e-005
326,7.911000e-004,9.079999e-005
327,4.836000e-004,9.079999e-005
328,1.351100e-003,9.260001e-005
329,3.513000e-004,8.930001e-005
330,2.711700e-003,9.000002e-005
331,1.434600e-003,9.479999e-005
332,1.358700e-003,1.121000e-004
333,3.924000e-004,1.195000e-004
334,3.693800e-003,1.221000e-004
335,5.276000e-004,1.259000e-004
336,5.083000e-004,1.267000e-004
337,1.478300e-003,9.690001e-005
338,5.265000e-004,9.739998e-005
339,5.766000e-004,1.188000e-004
340,2.864000e-004,9.770002e-005
341,2.125000e-004,9.890000e-005
342,4.304000e-004,1.025000e-004
343,3.615000e-004,9.510000e-005
344,3.255000e-004,1.001000e-004
345,2.020000e-004,9.950000e-005
346,2.423000e-004,1.007000e-004
347,2.376000e-004,9.789999e-005
348,2.190000e-004,1.030000e-004
349,2.314000e-004,1.034000e-004
350,2.139000e-004,1.022000e-004
351,2.212000e-004,1.033000e-004
352,2.311000e-004,1.050000e-004
353,2.552000e-004,1.076000e-004
354,2.221000e-004,1.065000e-004
355,3.132000e-004,1.044000e-004
356,3.466000e-004,1.073000e-004
357,2.629000e-004,1.035000e-004
358,6.479000e-004,1.086000e-004
359,4.614000e-004,1.089000e-004
360,3.684000e-004,1.108000e-004
361,3.965000e-004,1.114000e-004
362,3.437000e-004,1.375000e-004
363,3.928000e-004,1.124000e-004
364,3.706000e-004,1.106000e-004
365,3.348000e-004,1.103000e-004
366,6.030000e-004,1.110000e-004
367,2.304000e-004,1.146000e-004
368,5.267000e-004,1.140000e-004
369,7.628000e-004,1.196000e-004
370,1.352400e-003,1.127000e-004
371,3.821000e-004,1.179000e-004
372,3.452000e-004,1.193000e-004
373,3.389000e-004,1.149000e-004
374,1.220600e-003,1.194000e-004
375,1.036600e-003,1.227000e-004
376,3.760000e-004,1.207000e-004
377,5.129000e-004,1.233000e-004
378,6.692000e-004,1.186000e-004
379,5.835000e-004,1.231000e-004
380,4.334000e-004,1.218000e-004
381,3.858000e-004,1.242000e-004
382,4.262000e-004,1.225000e-004
383,3.063000e-004,1.216000e-004
384,4.358000e-004,1.236000e-004
385,2.836000e-004,1.244000e-004
386,4.151000e-004,1.211000e-004
387,2.650000e-004,1.256000e-004
388,3.627000e-004,1.292000e-004
389,3.220000e-004,1.235000e-004
390,2.563000e-004,1.240000e-004
391,4.125000e-004,1.276000e-004
392,3.078000e-004,1.276000e-004
393,2.935000e-004,1.330000e-004
394,2.622000e-004,1.314000e-004
395,2.733000e-004,1.289000e-004
396,2.835000e-004,1.318000e-004
397,4.832000e-004,1.326000e-004
398,3.496000e-004,1.319000e-004
399,3.727000e-004,1.349000e-004
400,3.157000e-004,1.364000e-004
401,1.156400e-003,1.330000e-004
402,9.554000e-004,1.796000e-004
403,1.384480e-002,1.387000e-004
404,2.753000e-004,1.374000e-004
405,5.319000e-004,1.389000e-004
406,3.397000e-004,1.392000e-004
407,3.129000e-004,1.378000e-004
408,2.760000e-004,1.384000e-004
409,2.686000e-004,1.414000e-004
410,5.659000e-004,1.429000e-004
411,3.671000e-004,1.371000e-004
412,3.098000e-004,1.409000e-004
413,3.225000e-004,1.451000e-004
414,2.717000e-004,1.420000e-004
415,2.903000e-004,1.445000e-004
416,2.893000e-004,1.468000e-004
417,3.500000e-004,1.508000e-004
418,4.151000e-004,1.452000e-004
419,2.777000e-004,1.454000e-004
420,5.090000e-004,1.484000e-004
421,2.431000e-004,1.472000e-004
422,4.360000e-004,1.499000e-004
423,2.613000e-004,1.457000e-004
424,3.883000e-004,1.512000e-004
425,3.107000e-004,1.516000e-004
426,3.601000e-004,1.488000e-004
427,3.094000e-004,1.524000e-004
428,3.146000e-004,1.514000e-004
429,2.902000e-004,1.556000e-004
430,2.298000e-004,1.529000e-004
431,3.630000e-004,1.538000e-004
432,3.748000e-004,1.561000e-004
433,3.168000e-004,1.568000e-004
434,3.447000e-004,1.586000e-004
435,3.791000e-004,1.607000e-004
436,2.924000e-004,1.597000e-004
437,3.820000e-004,1.592000e-004
