N,worst(secs),best(secs)
539,1.034000e-003,5.673000e-004
540,8.758000e-004,5.729000e-004
541,1.031600e-003,5.535000e-004
542,8.985000e-004,5.610000e-004
543,8.700000e-004,5.784000e-004
544,1.015100e-003,5.795000e-004
545,8.989000e-004,5.846000e-004
546,1.063800e-003,5.855000e-004
547,1.061900e-003,5.763000e-004
548,1.005400e-003,5.902000e-004
549,8.611000e-004,5.797000e-004
550,8.896000e-004,5.901000e-004
551,1.233300e-003,5.834000e-004
552,1.247100e-003,5.950000e-004
553,1.061200e-003,5.925000e-004
554,1.420400e-003,5.889000e-004
555,1.095200e-003,5.981000e-004
556,1.126100e-003,5.989000e-004
557,9.472000e-004,6.038000e-004
558,9.783000e-004,6.141000e-004
559,1.086000e-003,6.049000e-004
560,9.644000e-004,6.097000e-004
561,1.035600e-003,6.126000e-004
562,1.156200e-003,6.061000e-004
563,1.115800e-003,6.138000e-004
564,1.031700e-003,6.210000e-004
565,9.749000e-004,6.155000e-004
566,9.244000e-004,6.158000e-004
567,1.078100e-003,6.195000e-004
568,1.356200e-003,6.282000e-004
569,1.239800e-003,6.266000e-004
570,1.022500e-003,6.254000e-004
571,1.064500e-003,6.263000e-004
572,9.630000e-004,6.323000e-004
573,1.037300e-003,6.347000e-004
574,1.021900e-003,6.470000e-004
575,1.059700e-003,6.455000e-004
576,1.241100e-003,6.419000e-004
577,1.157200e-003,6.352000e-004
578,1.083400e-003,6.386000e-004
579,9.852000e-004,6.592000e-004
580,1.225800e-003,6.456000e-004
581,1.122700e-003,6.553000e-004
582,1.413300e-003,6.464000e-004
583,1.024100e-003,6.555000e-004
584,1.184300e-003,6.560000e-004
585,1.131600e-003,6.657000e-004
586,1.239500e-003,6.459000e-004
587,1.012900e-003,6.679000e-004
588,1.061400e-003,6.626000e-004
589,1.063600e-003,6.735000e-004
590,1.130500e-003,6.749000e-004
591,1.254300e-003,6.794000e-004
592,1.205800e-003,6.851000e-004
593,1.228000e-003,6.654000e-004
594,9.430000e-004,6.774000e-004
595,1.201500e-003,6.854000e-004
596,1.246900e-003,6.868000e-004
