N,worst(secs),best(secs)
403,5.010003e-005,3.280002e-005
404,4.210020e-005,3.269990e-005
405,4.169997e-005,3.300002e-005
406,1.015998e-004,3.310014e-005
407,5.159993e-005,3.339979e-005
408,3.600004e-005,3.240001e-005
409,2.407001e-004,3.310014e-005
410,6.949995e-005,3.340002e-005
411,4.890002e-005,3.349991e-005
412,4.600012e-005,3.329990e-005
413,9.740004e-005,3.380002e-005
414,4.229997e-005,3.320002e-005
415,9.019999e-005,3.369991e-005
416,1.263001e-004,3.389991e-005
417,4.060008e-005,3.330014e-005
418,9.580003e-005,3.399979e-005
419,8.299993e-005,3.429991e-005
420,4.260009e-005,3.389991e-005
421,1.430002e-004,3.429991e-005
422,7.109996e-005,3.450015e-005
423,4.610000e-005,3.440003e-005
424,9.350013e-005,3.510015e-005
425,8.490006e-005,3.519980e-005
426,4.560011e-005,3.450015e-005
427,7.320009e-005,3.629993e-005
428,7.029995e-005,3.689993e-005
429,8.719997e-005,3.550015e-005
430,5.609985e-005,3.579981e-005
431,4.299986e-005,3.580004e-005
432,5.929987e-005,3.549992e-005
433,5.599996e-005,3.540004e-005
434,4.499988e-005,3.550015e-005
435,5.939999e-005,3.629993e-005
436,4.969980e-005,3.640004e-005
437,4.490023e-005,3.589992e-005
438,6.739981e-005,3.609993e-005
439,8.729985e-005,3.649993e-005
440,4.910002e-005,3.649993e-005
441,1.596001e-004,3.669993e-005
442,7.349998e-005,3.600004e-005
443,4.289998e-005,3.640004e-005
444,9.090011e-005,3.649993e-005
445,7.799990e-005,3.710017e-005
446,5.190005e-005,3.700005e-005
447,9.090011e-005,3.739982e-005
448,5.759997e-005,3.729993e-005
449,4.950003e-005,3.729993e-005
450,1.323000e-004,3.780005e-005
451,9.920006e-005,3.729993e-005
452,4.869979e-005,3.760005e-005
453,1.284999e-004,3.789994e-005
454,8.010003e-005,3.780005e-005
455,5.759997e-005,3.800006e-005
456,6.289990e-005,3.789994e-005
457,8.179992e-005,3.829994e-005
458,4.409999e-005,3.780005e-005
459,6.269990e-005,3.869995e-005
460,8.750008e-005,3.879983e-005
461,4.360010e-005,3.869995e-005
462,6.549992e-005,3.849994e-005
