N,worst(secs),best(secs)
374,4.836000e-004,2.824999e-004
375,4.640000e-004,2.844001e-004
376,4.948999e-004,2.787001e-004
377,4.881001e-004,2.879000e-004
378,5.901000e-004,2.871999e-004
379,4.583001e-004,2.900001e-004
380,5.447001e-004,2.921000e-004
381,5.075000e-004,2.895000e-004
382,5.460000e-004,2.947999e-004
383,4.835001e-004,2.945000e-004
384,4.479000e-004,2.943000e-004
385,5.753001e-004,2.979999e-004
386,4.961998e-004,2.961999e-004
387,5.307999e-004,2.993001e-004
388,5.102002e-004,3.003001e-004
389,5.595000e-004,3.010998e-004
390,5.138998e-004,3.026000e-004
391,5.115001e-004,3.076000e-004
392,4.930999e-004,3.076999e-004
393,6.024998e-004,3.086999e-004
394,4.688001e-004,3.086999e-004
395,4.775999e-004,3.128001e-004
396,5.337000e-004,3.147000e-004
397,6.480000e-004,3.151002e-004
398,6.224001e-004,3.148001e-004
399,4.624000e-004,3.188001e-004
400,5.767001e-004,3.163000e-004
401,5.640001e-004,3.140999e-004
402,7.622000e-004,3.202001e-004
403,2.256800e-003,3.249999e-004
404,8.056001e-004,3.217000e-004
405,6.708999e-004,3.259999e-004
406,5.306001e-004,3.285001e-004
407,5.458000e-004,3.270002e-004
408,7.068000e-004,3.308000e-004
409,5.852999e-004,3.298998e-004
410,6.130000e-004,3.362000e-004
411,5.840000e-004,3.353001e-004
412,6.045001e-004,3.384000e-004
413,5.788999e-004,3.400999e-004
414,5.684001e-004,3.355001e-004
415,6.074000e-004,3.418000e-004
416,5.772000e-004,3.414000e-004
417,5.329999e-004,3.448001e-004
418,8.057000e-004,3.474001e-004
419,9.285999e-004,3.521999e-004
420,1.113300e-003,3.506001e-004
421,1.384300e-003,3.525999e-004
422,1.401600e-003,3.521000e-004
423,7.304999e-004,3.521999e-004
424,6.178999e-004,3.553999e-004
425,6.283000e-004,3.577999e-004
426,5.144000e-004,3.587001e-004
427,6.235000e-004,3.575999e-004
428,6.194999e-004,3.619001e-004
429,7.596000e-004,3.646999e-004
430,7.586000e-004,3.668999e-004
431,1.353500e-003,3.650000e-004
432,3.213500e-003,5.083000e-004
433,7.967100e-003,3.705001e-004
434,1.628100e-003,3.702000e-004
435,1.232600e-003,3.710999e-004
436,6.666000e-004,3.717998e-004
437,5.822000e-004,3.734000e-004
438,6.585999e-004,3.755002e-004
439,5.351000e-004,3.790001e-004
440,6.609999e-004,3.767998e-004
441,6.812999e-004,3.784001e-004
442,6.947001e-004,3.803000e-004
443,7.019001e-004,3.883000e-004
444,6.839000e-004,3.843000e-004
445,1.316300e-003,3.863000e-004
446,9.334001e-004,3.891001e-004
447,1.355900e-003,3.931001e-004
448,1.221900e-003,3.924000e-004
449,1.242300e-003,3.990000e-004
450,1.153000e-003,3.994000e-004
451,1.282100e-003,3.964000e-004
452,1.106500e-003,4.026000e-004
453,7.802001e-004,3.992999e-004
454,8.384001e-004,4.015001e-004
455,6.255000e-004,3.997001e-004
456,7.433000e-004,4.044999e-004
457,7.357001e-004,3.998000e-004
458,7.195000e-004,4.058001e-004
459,7.174001e-004,4.141000e-004
460,6.610001e-004,4.112001e-004
461,7.147999e-004,4.161000e-004
462,8.228000e-004,4.140001e-004
463,7.869999e-004,4.153999e-004
464,7.490001e-004,4.200002e-004
465,7.309001e-004,4.217001e-004
466,6.240001e-004,4.206002e-004
467,7.382000e-004,4.246000e-004
468,8.262000e-004,4.263001e-004
469,1.243400e-003,4.233001e-004
470,1.219400e-003,4.334000e-004
471,9.923000e-004,4.334000e-004
472,6.929000e-004,4.306000e-004
473,6.819000e-004,4.350999e-004
474,7.551999e-004,4.360999e-004
475,7.722999e-004,4.355002e-004
476,7.366999e-004,4.377000e-004
477,6.768999e-004,4.352001e-004
478,8.179001e-004,4.408001e-004
479,6.900001e-004,4.423999e-004
480,7.883999e-004,4.459000e-004
481,8.374001e-004,4.489000e-004
482,7.747998e-004,4.489000e-004
483,7.471999e-004,4.515999e-004
484,7.201000e-004,4.554000e-004
485,7.112001e-004,4.570999e-004
486,7.274000e-004,4.568002e-004
487,8.204000e-004,4.544002e-004
488,6.574001e-004,4.609001e-004
489,1.052900e-003,4.644000e-004
490,1.635400e-003,4.654001e-004
491,1.257300e-003,4.690001e-004
492,1.807600e-003,4.658999e-004
