N,worst(secs),best(secs)
472,1.229100e-003,3.525000e-004
473,5.353000e-004,3.503999e-004
474,6.755001e-004,3.587999e-004
475,5.412002e-004,3.607001e-004
476,9.977000e-004,3.579000e-004
477,6.982000e-004,3.529999e-004
478,1.457400e-003,3.475999e-004
479,1.386300e-003,3.607001e-004
480,1.032100e-003,3.583999e-004
481,5.134002e-004,3.643001e-004
482,5.562000e-004,3.634000e-004
483,6.023000e-004,3.629001e-004
484,8.391000e-004,3.702000e-004
485,8.002999e-004,3.608000e-004
486,5.943999e-004,3.746999e-004
487,9.133001e-004,3.673001e-004
488,1.184800e-003,3.746001e-004
489,1.038200e-003,3.754999e-004
490,6.398999e-004,3.660999e-004
491,6.808001e-004,3.686000e-004
492,7.328000e-004,3.713998e-004
493,6.268001e-004,3.786001e-004
494,6.808001e-004,3.726000e-004
495,6.277000e-004,3.888002e-004
496,6.864001e-004,3.873999e-004
497,6.915000e-004,3.855000e-004
498,6.602998e-004,3.849000e-004
499,6.778999e-004,3.928000e-004
500,8.205001e-004,3.974000e-004
501,8.091000e-004,3.940000e-004
502,8.105000e-004,3.920002e-004
503,6.678000e-004,3.928000e-004
504,6.295999e-004,3.954999e-004
505,8.811001e-004,3.974999e-004
506,8.475999e-004,4.040000e-004
507,6.098000e-004,3.976000e-004
508,7.333001e-004,4.058999e-004
509,8.099000e-004,4.057998e-004
510,8.081999e-004,4.117000e-004
511,7.840001e-004,4.063000e-004
512,6.790000e-004,4.116001e-004
513,6.573000e-004,4.054001e-004
514,7.334999e-004,4.206002e-004
515,6.680998e-004,4.137000e-004
516,6.988000e-004,4.191000e-004
517,7.999002e-004,4.149000e-004
518,7.249000e-004,4.201999e-004
519,7.805999e-004,4.236000e-004
520,6.376002e-004,4.263001e-004
521,8.151999e-004,4.280000e-004
522,1.035700e-003,4.302999e-004
523,1.158200e-003,4.296000e-004
524,1.169300e-003,4.284000e-004
525,1.531700e-003,4.236000e-004
526,3.435700e-003,4.528000e-004
527,8.938001e-004,4.366999e-004
528,9.042001e-004,4.389000e-004
529,7.316999e-004,4.376001e-004
530,7.410999e-004,4.369002e-004
531,1.019500e-003,4.346000e-004
532,7.217000e-004,4.346000e-004
533,6.545999e-004,4.447000e-004
534,6.402999e-004,4.459000e-004
535,6.849000e-004,4.532998e-004
536,7.211000e-004,4.483999e-004
537,7.158001e-004,4.556000e-004
