N,worst(secs),best(secs)
487,7.384000e-004,4.254000e-004
488,6.909999e-004,4.300999e-004
489,8.066001e-004,4.383000e-004
490,6.475002e-004,4.395999e-004
491,8.872000e-004,4.409999e-004
492,6.864001e-004,4.417000e-004
493,7.899001e-004,4.463000e-004
494,7.403998e-004,4.478998e-004
495,7.475000e-004,4.493999e-004
496,7.851000e-004,4.458001e-004
497,7.877999e-004,4.448001e-004
498,8.413000e-004,4.528002e-004
499,6.833000e-004,4.540000e-004
500,7.558002e-004,4.596000e-004
501,8.225001e-004,4.590000e-004
502,7.805000e-004,4.588999e-004
503,7.641001e-004,4.569001e-004
504,8.588999e-004,4.644000e-004
505,6.524001e-004,4.622999e-004
506,8.802998e-004,4.670001e-004
507,7.441000e-004,4.717000e-004
508,7.215999e-004,4.699000e-004
509,7.874998e-004,4.730001e-004
510,8.414998e-004,4.714001e-004
511,8.546000e-004,4.723000e-004
512,8.522000e-004,4.727999e-004
513,8.570000e-004,4.791000e-004
514,8.912000e-004,4.761000e-004
515,1.062600e-003,4.836000e-004
516,8.868000e-004,4.870999e-004
517,6.879999e-004,4.864999e-004
518,7.553000e-004,4.884999e-004
519,8.709000e-004,4.845001e-004
520,9.634001e-004,4.954999e-004
521,8.458002e-004,4.940999e-004
522,7.972999e-004,4.902000e-004
523,7.070999e-004,4.984001e-004
524,8.114001e-004,5.021000e-004
525,8.232000e-004,4.997998e-004
526,8.312000e-004,5.025000e-004
527,8.234000e-004,5.001000e-004
528,8.447000e-004,5.063000e-004
529,8.133999e-004,5.097000e-004
530,8.985000e-004,5.087999e-004
531,8.898000e-004,5.107000e-004
532,8.952001e-004,5.119999e-004
533,8.575998e-004,5.092002e-004
534,8.018999e-004,5.129999e-004
535,1.478700e-003,5.187001e-004
536,7.767000e-004,5.168000e-004
537,7.735000e-004,5.202000e-004
538,8.137000e-004,5.244000e-004
539,8.457000e-004,5.272999e-004
540,7.794001e-004,5.287998e-004
541,8.002000e-004,5.309000e-004
542,6.897999e-004,5.299000e-004
543,9.168999e-004,5.351000e-004
544,9.885000e-004,5.333000e-004
545,9.105001e-004,5.335000e-004
546,9.917000e-004,5.402998e-004
547,9.794000e-004,5.402998e-004
548,7.928000e-004,5.425999e-004
549,7.535000e-004,5.468000e-004
550,7.634000e-004,5.402998e-004
551,9.785001e-004,5.427001e-004
552,8.167000e-004,5.476000e-004
553,9.857998e-004,5.514000e-004
554,7.680999e-004,5.566999e-004
555,1.051700e-003,5.570999e-004
556,8.367000e-004,5.580001e-004
557,8.200000e-004,5.547001e-004
558,8.465999e-004,5.601000e-004
559,8.334999e-004,5.607000e-004
560,8.502000e-004,5.640001e-004
561,1.139100e-003,5.675999e-004
562,9.500000e-004,5.672001e-004
563,1.034700e-003,5.679999e-004
564,9.525002e-004,5.715000e-004
565,1.001300e-003,5.731001e-004
566,8.352001e-004,5.762000e-004
567,1.006000e-003,5.797001e-004
568,1.232800e-003,5.752000e-004
569,9.741001e-004,5.818000e-004
570,9.725001e-004,5.850000e-004
571,9.063000e-004,5.844000e-004
572,8.449000e-004,5.868000e-004
573,9.854001e-004,5.899000e-004
574,1.050900e-003,5.854999e-004
575,1.009800e-003,5.908001e-004
576,1.072500e-003,5.961000e-004
577,1.178600e-003,5.981999e-004
578,9.752999e-004,6.003000e-004
579,9.550001e-004,5.949000e-004
580,9.826000e-004,6.054000e-004
581,9.802000e-004,6.038998e-004
582,1.007900e-003,6.126999e-004
583,1.259900e-003,6.104000e-004
584,9.208000e-004,6.124000e-004
585,1.088800e-003,6.112000e-004
586,1.325000e-003,6.122999e-004
587,9.452000e-004,6.190999e-004
588,9.639999e-004,6.176999e-004
589,1.061000e-003,6.283000e-004
590,9.091001e-004,6.249000e-004
591,9.307999e-004,6.261000e-004
592,9.701999e-004,6.251999e-004
593,1.096000e-003,6.287999e-004
594,9.826000e-004,6.311999e-004
595,1.012900e-003,6.370000e-004
596,1.040300e-003,6.396999e-004
597,1.161000e-003,6.410000e-004
598,1.055800e-003,6.440999e-004
599,9.450000e-004,6.442000e-004
600,1.030200e-003,6.438000e-004
601,1.036000e-003,6.525002e-004
602,1.420300e-003,6.465001e-004
603,9.403999e-004,6.509000e-004
604,8.681000e-004,6.466000e-004
605,1.058200e-003,6.597000e-004
606,1.008300e-003,6.565999e-004
607,9.349000e-004,6.581999e-004
608,9.325999e-004,6.551000e-004
609,1.031600e-003,6.662000e-004
610,1.085700e-003,6.651999e-004
611,1.160500e-003,6.629999e-004
612,9.713999e-004,6.683001e-004
613,1.080200e-003,6.718000e-004
614,1.854900e-003,6.742000e-004
615,1.301100e-003,6.792000e-004
616,1.283700e-003,6.792999e-004
617,1.281900e-003,6.783002e-004
618,1.016700e-003,6.867000e-004
619,1.200300e-003,6.810999e-004
620,1.073100e-003,6.881999e-004
621,1.123300e-003,6.904001e-004
622,1.150000e-003,6.897999e-004
623,1.311700e-003,6.894001e-004
624,1.034500e-003,6.936002e-004
625,1.303000e-003,6.925999e-004
626,1.043600e-003,6.951999e-004
627,1.332300e-003,7.004000e-004
628,1.043300e-003,7.044000e-004
629,1.137400e-003,7.058000e-004
630,1.162500e-003,7.064999e-004
631,1.058000e-003,7.121998e-004
632,9.810999e-004,7.131002e-004
633,1.098900e-003,7.119002e-004
634,1.090800e-003,7.188001e-004
635,1.264200e-003,7.208001e-004
636,1.321200e-003,7.153999e-004
637,1.077200e-003,7.243000e-004
638,1.015700e-003,7.240002e-004
639,1.354500e-003,7.219999e-004
640,1.039500e-003,7.287001e-004
641,9.830000e-004,7.316000e-004
642,1.393600e-003,7.306000e-004
643,1.334500e-003,7.303001e-004
644,1.115000e-003,7.412999e-004
645,1.156900e-003,7.420001e-004
646,1.036600e-003,7.418999e-004
647,1.419300e-003,7.416999e-004
648,1.007800e-003,7.446001e-004
649,1.259800e-003,7.485000e-004
650,1.242200e-003,7.465000e-004
651,1.039000e-003,7.547000e-004
652,1.414400e-003,7.561001e-004
653,1.413500e-003,7.618000e-004
654,1.426100e-003,7.595001e-004
655,1.436600e-003,7.630999e-004
656,1.113200e-003,7.622000e-004
657,1.067100e-003,7.662999e-004
658,1.066100e-003,7.702999e-004
659,1.444300e-003,7.690999e-004
660,1.472400e-003,7.687998e-004
661,1.271400e-003,7.736001e-004
662,1.452600e-003,7.790001e-004
663,1.221000e-003,7.832001e-004
664,1.222700e-003,7.819000e-004
665,1.171600e-003,7.870998e-004
666,1.180900e-003,7.896000e-004
667,1.296200e-003,7.855000e-004
668,1.315900e-003,7.898000e-004
669,1.298400e-003,7.912000e-004
670,1.291100e-003,7.962000e-004
671,1.272500e-003,7.996000e-004
672,1.274500e-003,7.963001e-004
673,1.223000e-003,8.049000e-004
674,1.333800e-003,8.032001e-004
675,1.312400e-003,8.093999e-004
676,1.326300e-003,8.071000e-004
677,1.384700e-003,8.151999e-004
678,1.455200e-003,8.135999e-004
679,1.166100e-003,8.117999e-004
680,1.372600e-003,8.229001e-004
681,1.441200e-003,8.110001e-004
682,1.214800e-003,8.271001e-004
683,1.571800e-003,8.264999e-004
684,1.384900e-003,8.271001e-004
685,1.181000e-003,8.310999e-004
686,1.361800e-003,8.333998e-004
687,1.347500e-003,8.347998e-004
688,1.300000e-003,8.360001e-004
689,1.168600e-003,8.404001e-004
690,1.376100e-003,8.411999e-004
691,1.374400e-003,8.457999e-004
692,1.350100e-003,8.462002e-004
693,1.399300e-003,8.492002e-004
694,1.404300e-003,8.524999e-004
695,1.693600e-003,8.513001e-004
696,1.101600e-003,8.528999e-004
697,1.479800e-003,8.577001e-004
698,1.554800e-003,8.616000e-004
699,1.403400e-003,8.571001e-004
700,1.210600e-003,8.643998e-004
701,1.646900e-003,8.752998e-004
702,1.192800e-003,8.661998e-004
703,1.501800e-003,8.703000e-004
704,1.494300e-003,8.797001e-004
705,1.406600e-003,8.779999e-004
706,1.792300e-003,8.827001e-004
707,1.208600e-003,8.740001e-004
708,1.423300e-003,8.836000e-004
709,1.589200e-003,8.817001e-004
710,1.459400e-003,8.931002e-004
711,1.484900e-003,8.920000e-004
712,1.287800e-003,8.968001e-004
713,1.741500e-003,9.010001e-004
714,1.610400e-003,9.047000e-004
715,1.646100e-003,9.042001e-004
716,1.752400e-003,9.105999e-004
717,2.027300e-003,9.125001e-004
718,1.537800e-003,9.083000e-004
719,1.742000e-003,9.108000e-004
720,1.669700e-003,9.165001e-004
721,1.696600e-003,9.214999e-004
722,1.506700e-003,9.234999e-004
723,4.583200e-003,9.245002e-004
724,1.776800e-003,9.222999e-004
725,1.395100e-003,9.308001e-004
726,1.721100e-003,9.345999e-004
727,1.305700e-003,9.333999e-004
728,2.571300e-003,9.445001e-004
729,3.499500e-003,9.445001e-004
730,1.605300e-003,9.444999e-004
731,1.784000e-003,9.448999e-004
732,1.500200e-003,9.347000e-004
733,4.508500e-003,9.478999e-004
734,2.905900e-003,9.546001e-004
735,1.618800e-003,9.495001e-004
736,1.851200e-003,9.487001e-004
737,1.759900e-003,9.603000e-004
738,2.400600e-003,9.615000e-004
739,3.997700e-003,9.624001e-004
740,4.542100e-003,9.642001e-004
741,2.401200e-003,9.623000e-004
742,1.840700e-003,9.724000e-004
743,1.388300e-003,9.665000e-004
744,1.655100e-003,9.740002e-004
745,1.673500e-003,9.789001e-004
746,1.487500e-003,9.768000e-004
747,2.017000e-003,9.810000e-004
748,1.986200e-003,9.854001e-004
749,3.496200e-003,9.927000e-004
750,2.496600e-003,9.928001e-004
751,2.024700e-003,9.870999e-004
752,2.248800e-003,9.921000e-004
753,1.852400e-003,1.001100e-003
754,1.907000e-003,1.003100e-003
755,1.863100e-003,1.007000e-003
756,1.639300e-003,1.008700e-003
757,2.950600e-003,1.015200e-003
758,3.246800e-003,1.001000e-003
759,6.847700e-003,1.011100e-003
760,1.612000e-003,1.007600e-003
761,1.899500e-003,1.026000e-003
762,2.118900e-003,1.021700e-003
763,1.648700e-003,1.025300e-003
764,1.469300e-003,1.024500e-003
765,1.510900e-003,1.028600e-003
766,1.719600e-003,1.032300e-003
767,1.993200e-003,1.031900e-003
768,3.196200e-003,1.041100e-003
769,2.371600e-003,1.042500e-003
770,1.721400e-003,1.047000e-003
771,1.698500e-003,1.038400e-003
772,2.126700e-003,1.048900e-003
773,1.652400e-003,1.042900e-003
774,4.656100e-003,1.053200e-003
